Date,Discharge (cfs),  flag,  stage_height,  flag,   ,
1/1/2019,36.3,  A,  ,  ,  , 
1/2/2019,30.4,  A,  ,  ,  , 
1/3/2019,33,  A,  ,  ,  , 
1/4/2019,35.2,  A,  ,  ,  , 
1/5/2019,41.3,  A,  ,  ,  , 
1/6/2019,48.1,  A,  ,  ,  , 
1/7/2019,47.3,  A,  ,  ,  , 
1/8/2019,47.9,  A,  ,  ,  , 
1/9/2019,45.8,  A,  ,  ,  , 
1/10/2019,45.9,  A,  ,  ,  , 
1/11/2019,45.3,  A,  ,  ,  , 
1/12/2019,43.8,  A,  ,  ,  , 
1/13/2019,42.3,  A,  ,  ,  , 
1/14/2019,44,  A,  ,  ,  , 
1/15/2019,57.6,  A,  ,  ,  , 
1/16/2019,72.5,  A,  ,  ,  , 
1/17/2019,207,  A,  ,  ,  , 
1/18/2019,200,  A,  ,  ,  , 
1/19/2019,57.7,  A,  ,  ,  , 
1/20/2019,51.5,  A,  ,  ,  , 
1/21/2019,55.5,  A,  ,  ,  , 
1/22/2019,49.8,  A,  ,  ,  , 
1/23/2019,39.7,  A,  ,  ,  , 
1/24/2019,47.8,  A,  ,  ,  , 
1/25/2019,47.4,  A,  ,  ,  , 
1/26/2019,48.1,  A,  ,  ,  , 
1/27/2019,49.3,  A,  ,  ,  , 
1/28/2019,48.5,  A,  ,  ,  , 
1/29/2019,49.8,  A,  ,  ,  , 
1/30/2019,48,  A,  ,  ,  , 
1/31/2019,46.2,  A,  ,  ,  , 
2/1/2019,49.1,  A,  ,  ,  , 
2/2/2019,85.2,  A,  ,  ,  , 
2/3/2019,197,  A,  ,  ,  , 
2/4/2019,68.3,  A,  ,  ,  , 
2/5/2019,75.2,  A,  ,  ,  , 
2/6/2019,55.8,  A,  ,  ,  , 
2/7/2019,51.4,  A,  ,  ,  , 
2/8/2019,47.6,  A,  ,  ,  , 
2/9/2019,49.9,  A,  ,  ,  , 
2/10/2019,54.4,  A,  ,  ,  , 
2/11/2019,55.5,  A,  ,  ,  , 
2/12/2019,47.7,  A,  ,  ,  , 
2/13/2019,51,  A,  ,  ,  , 
2/14/2019,195,  A,  ,  ,  , 
2/15/2019,204,  A,  ,  ,  , 
2/16/2019,91.5,  A,  ,  ,  , 
2/17/2019,69.1,  A,  ,  ,  , 
2/18/2019,64.6,  A,  ,  ,  , 
2/19/2019,57.2,  A,  ,  ,  , 
2/20/2019,53.4,  A,  ,  ,  , 
2/21/2019,57.5,  A,  ,  ,  , 
2/22/2019,60.7,  A,  ,  ,  , 
2/23/2019,55.8,  A,  ,  ,  , 
2/24/2019,54.1,  A,  ,  ,  , 
2/25/2019,58.9,  A,  ,  ,  , 
2/26/2019,64.8,  A,  ,  ,  , 
2/27/2019,72.8,  A,  ,  ,  , 
2/28/2019,80.1,  A,  ,  ,  , 
3/1/2019,80.8,  A,  ,  ,  , 
3/2/2019,427,  A,  ,  ,  , 
3/3/2019,484,  A,  ,  ,  , 
3/4/2019,200,  A,  ,  ,  , 
3/5/2019,125,  A,  ,  ,  , 
3/6/2019,1010,  A,  ,  ,  , 
3/7/2019,383,  A,  ,  ,  , 
3/8/2019,205,  A,  ,  ,  , 
3/9/2019,152,  A,  ,  ,  , 
3/10/2019,100,  A,  ,  ,  , 
3/11/2019,85.5,  A,  ,  ,  , 
3/12/2019,106,  A,  ,  ,  , 
3/13/2019,207,  A,  ,  ,  , 
3/14/2019,72.8,  A,  ,  ,  , 
3/15/2019,62.5,  A,  ,  ,  , 
3/16/2019,62.2,  A,  ,  ,  , 
3/17/2019,67.6,  A,  ,  ,  , 
3/18/2019,76.5,  A,  ,  ,  , 
3/19/2019,87.3,  A,  ,  ,  , 
3/20/2019,97.4,  A,  ,  ,  , 
3/21/2019,205,  A,  ,  ,  , 
3/22/2019,105,  A,  ,  ,  , 
3/23/2019,77,  A,  ,  ,  , 
3/24/2019,82.4,  A,  ,  ,  , 
3/25/2019,91.8,  A,  ,  ,  , 
3/26/2019,99.1,  A,  ,  ,  , 
3/27/2019,99.8,  A,  ,  ,  , 
3/28/2019,97,  A,  ,  ,  , 
3/29/2019,91.2,  A,  ,  ,  , 
3/30/2019,85.1,  A,  ,  ,  , 
3/31/2019,84.9,  A,  ,  ,  , 
4/1/2019,91.8,  A,  ,  ,  , 
4/2/2019,101,  A,  ,  ,  , 
4/3/2019,119,  A,  ,  ,  , 
4/4/2019,120,  A,  ,  ,  , 
4/5/2019,121,  A,  ,  ,  , 
4/6/2019,149,  A,  ,  ,  , 
4/7/2019,168,  A,  ,  ,  , 
4/8/2019,209,  A,  ,  ,  , 
4/9/2019,264,  A,  ,  ,  , 
4/10/2019,271,  A,  ,  ,  , 
4/11/2019,151,  A,  ,  ,  , 
4/12/2019,117,  A,  ,  ,  , 
4/13/2019,97,  A,  ,  ,  , 
4/14/2019,112,  A,  ,  ,  , 
4/15/2019,158,  A,  ,  ,  , 
4/16/2019,204,  A,  ,  ,  , 
4/17/2019,150,  A,  ,  ,  , 
4/18/2019,185,  A,  ,  ,  , 
4/19/2019,300,  A,  ,  ,  , 
4/20/2019,391,  A,  ,  ,  , 
4/21/2019,454,  A,  ,  ,  , 
4/22/2019,386,  A,  ,  ,  , 
4/23/2019,461,  A,  ,  ,  , 
4/24/2019,638,  A,  ,  ,  , 
4/25/2019,674,  A,  ,  ,  , 
4/26/2019,798,  A,  ,  ,  , 
4/27/2019,876,  A,  ,  ,  , 
4/28/2019,818,  A,  ,  ,  , 
4/29/2019,805,  A,  ,  ,  , 
4/30/2019,574,  A,  ,  ,  , 
5/1/2019,491,  A,  ,  ,  , 
5/2/2019,392,  A,  ,  ,  , 
5/3/2019,391,  A,  ,  ,  , 
5/4/2019,431,  A,  ,  ,  , 
5/5/2019,497,  A,  ,  ,  , 
5/6/2019,508,  A,  ,  ,  , 
5/7/2019,482,  A,  ,  ,  , 
5/8/2019,492,  A,  ,  ,  , 
5/9/2019,443,  A,  ,  ,  , 
5/10/2019,535,  A,  ,  ,  , 
5/11/2019,431,  A,  ,  ,  , 
5/12/2019,433,  A,  ,  ,  , 
5/13/2019,476,  A,  ,  ,  , 
5/14/2019,499,  A,  ,  ,  , 
5/15/2019,545,  A,  ,  ,  , 
5/16/2019,603,  A,  ,  ,  , 
5/17/2019,568,  A,  ,  ,  , 
5/18/2019,428,  A,  ,  ,  , 
5/19/2019,458,  A,  ,  ,  , 
5/20/2019,529,  A,  ,  ,  , 
5/21/2019,435,  A,  ,  ,  , 
5/22/2019,417,  A,  ,  ,  , 
5/23/2019,455,  A,  ,  ,  , 
5/24/2019,394,  A,  ,  ,  , 
5/25/2019,396,  A,  ,  ,  , 
5/26/2019,384,  A,  ,  ,  , 
5/27/2019,514,  A,  ,  ,  , 
5/28/2019,451,  A,  ,  ,  , 
5/29/2019,484,  A,  ,  ,  , 
5/30/2019,428,  A,  ,  ,  , 
5/31/2019,450,  A,  ,  ,  , 
6/1/2019,484,  A,  ,  ,  , 
6/2/2019,514,  A,  ,  ,  , 
6/3/2019,521,  A,  ,  ,  , 
6/4/2019,527,  A,  ,  ,  , 
6/5/2019,571,  A,  ,  ,  , 
6/6/2019,589,  A,  ,  ,  , 
6/7/2019,589,  A,  ,  ,  , 
6/8/2019,517,  A,  ,  ,  , 
6/9/2019,431,  A,  ,  ,  , 
6/10/2019,383,  A,  ,  ,  , 
6/11/2019,350,  A,  ,  ,  , 
6/12/2019,322,  A,  ,  ,  , 
6/13/2019,294,  A,  ,  ,  , 
6/14/2019,273,  A,  ,  ,  , 
6/15/2019,253,  A,  ,  ,  , 
6/16/2019,278,  A,  ,  ,  , 
6/17/2019,280,  A,  ,  ,  , 
6/18/2019,210,  A,  ,  ,  , 
6/19/2019,189,  A,  ,  ,  , 
6/20/2019,171,  A,  ,  ,  , 
6/21/2019,160,  A,  ,  ,  , 
6/22/2019,150,  A,  ,  ,  , 
6/23/2019,140,  A,  ,  ,  , 
6/24/2019,132,  A,  ,  ,  , 
6/25/2019,111,  A,  ,  ,  , 
6/26/2019,111,  A,  ,  ,  , 
6/27/2019,105,  A,  ,  ,  , 
6/28/2019,99.9,  A,  ,  ,  , 
6/29/2019,97.9,  A,  ,  ,  , 
6/30/2019,94.8,  A,  ,  ,  , 
7/1/2019,92,  A,  ,  ,  , 
7/2/2019,89.4,  A,  ,  ,  , 
7/3/2019,85.7,  A,  ,  ,  , 
7/4/2019,80.9,  A,  ,  ,  , 
7/5/2019,76.3,  A,  ,  ,  , 
7/6/2019,75.5,  A,  ,  ,  , 
7/7/2019,72.1,  A,  ,  ,  , 
7/8/2019,71.3,  A,  ,  ,  , 
7/9/2019,69,  A,  ,  ,  , 
7/10/2019,65.3,  A,  ,  ,  , 
7/11/2019,63.5,  A,  ,  ,  , 
7/12/2019,62.5,  A,  ,  ,  , 
7/13/2019,64.5,  A,  ,  ,  , 
7/14/2019,64.4,  A,  ,  ,  , 
7/15/2019,62.8,  A,  ,  ,  , 
7/16/2019,59.9,  A,  ,  ,  , 
7/17/2019,57.7,  A,  ,  ,  , 
7/18/2019,56.9,  A,  ,  ,  , 
7/19/2019,56.4,  A,  ,  ,  , 
7/20/2019,55.1,  A,  ,  ,  , 
7/21/2019,54.9,  A,  ,  ,  , 
7/22/2019,54.2,  A,  ,  ,  , 
7/23/2019,53.9,  A,  ,  ,  , 
7/24/2019,53.7,  A,  ,  ,  , 
7/25/2019,64.1,  A,  ,  ,  , 
7/26/2019,58.6,  A,  ,  ,  , 
7/27/2019,57.3,  A,  ,  ,  , 
7/28/2019,55.4,  A,  ,  ,  , 
7/29/2019,52.6,  A,  ,  ,  , 
7/30/2019,52.8,  A,  ,  ,  , 
7/31/2019,56.3,  A,  ,  ,  , 
8/1/2019,63.7,  A,  ,  ,  , 
8/2/2019,54.6,  A,  ,  ,  , 
8/3/2019,52.3,  A,  ,  ,  , 
8/4/2019,51.3,  A,  ,  ,  , 
8/5/2019,50.4,  A,  ,  ,  , 
8/6/2019,50.6,  A,  ,  ,  , 
8/7/2019,51.5,  A,  ,  ,  , 
8/8/2019,52.2,  A,  ,  ,  , 
8/9/2019,54.2,  A,  ,  ,  , 
8/10/2019,52.9,  A,  ,  ,  , 
8/11/2019,51.4,  A,  ,  ,  , 
8/12/2019,50.6,  A,  ,  ,  , 
8/13/2019,48.1,  A,  ,  ,  , 
8/14/2019,47.4,  A,  ,  ,  , 
8/15/2019,46,  A,  ,  ,  , 
8/16/2019,45.7,  A,  ,  ,  , 
8/17/2019,44.7,  A,  ,  ,  , 
8/18/2019,44.2,  A,  ,  ,  , 
8/19/2019,43.2,  A,  ,  ,  , 
8/20/2019,43.4,  A,  ,  ,  , 
8/21/2019,43.7,  A,  ,  ,  , 
8/22/2019,41.7,  A,  ,  ,  , 
8/23/2019,42.4,  A,  ,  ,  , 
8/24/2019,42.7,  A,  ,  ,  , 
8/25/2019,42.4,  A,  ,  ,  , 
8/26/2019,41.6,  A,  ,  ,  , 
8/27/2019,40.8,  A,  ,  ,  , 
8/28/2019,41.5,  A,  ,  ,  , 
8/29/2019,45.8,  A,  ,  ,  , 
8/30/2019,46,  A,  ,  ,  , 
8/31/2019,43.8,  A,  ,  ,  , 
9/1/2019,43.3,  A,  ,  ,  , 
9/2/2019,43.2,  A,  ,  ,  , 
9/3/2019,42.8,  A,  ,  ,  , 
9/4/2019,41.5,  A,  ,  ,  , 
9/5/2019,41.2,  A,  ,  ,  , 
9/6/2019,42.4,  A,  ,  ,  , 
9/7/2019,42.9,  A,  ,  ,  , 
9/8/2019,41.5,  A,  ,  ,  , 
9/9/2019,42.5,  A,  ,  ,  , 
9/10/2019,42.7,  A,  ,  ,  , 
9/11/2019,43.2,  A,  ,  ,  , 
9/12/2019,42.7,  A,  ,  ,  , 
9/13/2019,42.5,  A,  ,  ,  , 
9/14/2019,41.7,  A,  ,  ,  , 
9/15/2019,41.5,  A,  ,  ,  , 
9/16/2019,42.7,  A,  ,  ,  , 
9/17/2019,41.6,  A,  ,  ,  , 
9/18/2019,42.2,  A,  ,  ,  , 
9/19/2019,41.6,  A,  ,  ,  , 
9/20/2019,41,  A,  ,  ,  , 
9/21/2019,42.5,  A,  ,  ,  , 
9/22/2019,43.4,  A,  ,  ,  , 
9/23/2019,42.8,  A,  ,  ,  , 
9/24/2019,43.3,  A,  ,  ,  , 
9/25/2019,44.4,  A,  ,  ,  , 
9/26/2019,44.1,  A,  ,  ,  , 
9/27/2019,45.1,  A,  ,  ,  , 
9/28/2019,43.7,  A,  ,  ,  , 
9/29/2019,45,  A,  ,  ,  , 
9/30/2019,45.1,  A,  ,  ,  , 
10/1/2019,44.8,  A,  ,  ,  , 
10/2/2019,45.7,  A,  ,  ,  , 
10/3/2019,45.9,  A,  ,  ,  , 
10/4/2019,44.9,  A,  ,  ,  , 
10/5/2019,44,  A,  ,  ,  , 
10/6/2019,44.9,  A,  ,  ,  , 
10/7/2019,44.8,  A,  ,  ,  , 
10/8/2019,45.6,  A,  ,  ,  , 
10/9/2019,45.1,  A,  ,  ,  , 
10/10/2019,45.7,  A,  ,  ,  , 
10/11/2019,45.8,  A,  ,  ,  , 
10/12/2019,45.4,  A,  ,  ,  , 
10/13/2019,47.4,  A,  ,  ,  , 
10/14/2019,46.7,  A,  ,  ,  , 
10/15/2019,46.5,  A,  ,  ,  , 
10/16/2019,46.6,  A,  ,  ,  , 
10/17/2019,45.4,  A,  ,  ,  , 
10/18/2019,47.9,  A,  ,  ,  , 
10/19/2019,45.8,  A,  ,  ,  , 
10/20/2019,45.7,  A,  ,  ,  , 
10/21/2019,51.5,  A,  ,  ,  , 
10/22/2019,51.7,  A,  ,  ,  , 
10/23/2019,49.5,  A,  ,  ,  , 
10/24/2019,50.5,  A,  ,  ,  , 
10/25/2019,50.9,  A,  ,  ,  , 
10/26/2019,51.2,  A,  ,  ,  , 
10/27/2019,49.4,  A,  ,  ,  , 
10/28/2019,50.1,  A,  ,  ,  , 
10/29/2019,51.5,  A,  ,  ,  , 
10/30/2019,49.4,  A,  ,  ,  , 
10/31/2019,51.9,  A,  ,  ,  , 
11/1/2019,56.9,  A,  ,  ,  , 
11/2/2019,56.5,  A,  ,  ,  , 
11/3/2019,55.3,  A,  ,  ,  , 
11/4/2019,55.1,  A,  ,  ,  , 
11/5/2019,53.7,  A,  ,  ,  , 
11/6/2019,53.6,  A,  ,  ,  , 
11/7/2019,54.1,  A,  ,  ,  , 
11/8/2019,53.3,  A,  ,  ,  , 
11/9/2019,51.5,  A,  ,  ,  , 
11/10/2019,53.4,  A,  ,  ,  , 
11/11/2019,53.8,  A,  ,  ,  , 
11/12/2019,52.5,  A,  ,  ,  , 
11/13/2019,53.5,  A,  ,  ,  , 
11/14/2019,64.9,  A,  ,  ,  , 
11/15/2019,79,  A,  ,  ,  , 
11/16/2019,65.9,  A,  ,  ,  , 
11/17/2019,53.9,  A,  ,  ,  , 
11/18/2019,52.5,  A,  ,  ,  , 
11/19/2019,53.7,  A,  ,  ,  , 
11/20/2019,185,  A,  ,  ,  , 
11/21/2019,103,  A,  ,  ,  , 
11/22/2019,66.8,  A,  ,  ,  , 
11/23/2019,59.6,  A,  ,  ,  , 
11/24/2019,56.5,  A,  ,  ,  , 
11/25/2019,58.4,  A,  ,  ,  , 
11/26/2019,54.8,  A,  ,  ,  , 
11/27/2019,56.4,  A,  ,  ,  , 
11/28/2019,65.1,  A,  ,  ,  , 
11/29/2019,95.8,  A,  ,  ,  , 
11/30/2019,64.6,  A,  ,  ,  , 
12/1/2019,62.9,  A,  ,  ,  , 
12/2/2019,67.8,  A,  ,  ,  , 
12/3/2019,69.8,  A,  ,  ,  , 
12/4/2019,210,  A,  ,  ,  , 
12/5/2019,287,  A,  ,  ,  , 
12/6/2019,104,  A,  ,  ,  , 
12/7/2019,94.6,  A,  ,  ,  , 
12/8/2019,285,  A,  ,  ,  , 
12/9/2019,118,  A,  ,  ,  , 
12/10/2019,92.3,  A,  ,  ,  , 
12/11/2019,92,  A,  ,  ,  , 
12/12/2019,89.5,  A,  ,  ,  , 
12/13/2019,92.3,  A,  ,  ,  , 
12/14/2019,92.4,  A,  ,  ,  , 
12/15/2019,95.9,  A,  ,  ,  , 
12/16/2019,80.9,  A,  ,  ,  , 
12/17/2019,72.9,  A,  ,  ,  , 
12/18/2019,84.6,  A,  ,  ,  , 
12/19/2019,85.5,  A,  ,  ,  , 
12/20/2019,81.4,  A,  ,  ,  , 
12/21/2019,85.7,  A,  ,  ,  , 
12/22/2019,85,  A,  ,  ,  , 
12/23/2019,85.6,  A,  ,  ,  , 
12/24/2019,103,  A,  ,  ,  , 
12/25/2019,102,  A,  ,  ,  , 
12/26/2019,88.6,  A,  ,  ,  , 
12/27/2019,86.8,  A,  ,  ,  , 
12/28/2019,81.4,  A,  ,  ,  , 
12/29/2019,69.8,  A,  ,  ,  , 
12/30/2019,87,  A,  ,  ,  , 
12/31/2019,65.5,  A,  ,  ,  , 
1/1/2020,63,  A,  ,  ,  , 
1/2/2020,67.7,  A,  ,  ,  , 
1/3/2020,62.3,  A,  ,  ,  , 
1/4/2020,63.7,  A,  ,  ,  , 
1/5/2020,60.6,  A,  ,  ,  , 
1/6/2020,58.6,  A,  ,  ,  , 
1/7/2020,57.8,  A,  ,  ,  , 
1/8/2020,62.9,  A,  ,  ,  , 
1/9/2020,60.9,  A,  ,  ,  , 
1/10/2020,54.1,  A,  ,  ,  , 
1/11/2020,52,  A,  ,  ,  , 
1/12/2020,55,  A,  ,  ,  , 
1/13/2020,56.6,  A,  ,  ,  , 
1/14/2020,53.6,  A,  ,  ,  , 
1/15/2020,51.9,  A,  ,  ,  , 
1/16/2020,53.3,  A,  ,  ,  , 
1/17/2020,59.4,  A,  ,  ,  , 
1/18/2020,51.4,  A,  ,  ,  , 
1/19/2020,55,  A,  ,  ,  , 
1/20/2020,58.4,  A,  ,  ,  , 
1/21/2020,60.2,  A,  ,  ,  , 
1/22/2020,56.8,  A,  ,  ,  , 
1/23/2020,55.4,  A,  ,  ,  , 
1/24/2020,54.6,  A,  ,  ,  , 
1/25/2020,54.4,  A,  ,  ,  , 
1/26/2020,55.4,  A,  ,  ,  , 
1/27/2020,59.3,  A,  ,  ,  , 
1/28/2020,53.6,  A,  ,  ,  , 
1/29/2020,54.1,  A,  ,  ,  , 
1/30/2020,51.1,  A,  ,  ,  , 
1/31/2020,51.9,  A,  ,  ,  , 
2/1/2020,55,  A,  ,  ,  , 
2/2/2020,54.2,  A,  ,  ,  , 
2/3/2020,57.4,  A,  ,  ,  , 
2/4/2020,38.5,  A,  ,  ,  , 
2/5/2020,33.7,  A,  ,  ,  , 
2/6/2020,58.4,  A,  ,  ,  , 
2/7/2020,60.9,  A,  ,  ,  , 
2/8/2020,58.2,  A,  ,  ,  , 
2/9/2020,57.1,  A,  ,  ,  , 
2/10/2020,54.1,  A,  ,  ,  , 
2/11/2020,49.5,  A,  ,  ,  , 
2/12/2020,51.7,  A,  ,  ,  , 
2/13/2020,53.4,  A,  ,  ,  , 
2/14/2020,52.9,  A,  ,  ,  , 
2/15/2020,52.8,  A,  ,  ,  , 
2/16/2020,54.4,  A,  ,  ,  , 
2/17/2020,55.1,  A,  ,  ,  , 
2/18/2020,54.8,  A,  ,  ,  , 
2/19/2020,52.9,  A,  ,  ,  , 
2/20/2020,51.8,  A,  ,  ,  , 
2/21/2020,53.8,  A,  ,  ,  , 
2/22/2020,76.3,  A,  ,  ,  , 
2/23/2020,76.6,  A,  ,  ,  , 
2/24/2020,60.3,  A,  ,  ,  , 
2/25/2020,54.4,  A,  ,  ,  , 
2/26/2020,49.6,  A,  ,  ,  , 
2/27/2020,58.2,  A,  ,  ,  , 
2/28/2020,57.5,  A,  ,  ,  , 
2/29/2020,53.6,  A,  ,  ,  , 
3/1/2020,53.4,  A,  ,  ,  , 
3/2/2020,53.3,  A,  ,  ,  , 
3/3/2020,51.3,  A,  ,  ,  , 
3/4/2020,53.2,  A,  ,  ,  , 
3/5/2020,54.2,  A,  ,  ,  , 
3/6/2020,56.3,  A,  ,  ,  , 
3/7/2020,59.5,  A,  ,  ,  , 
3/8/2020,65.6,  A,  ,  ,  , 
3/9/2020,61.2,  A,  ,  ,  , 
3/10/2020,57.2,  A,  ,  ,  , 
3/11/2020,83.7,  A,  ,  ,  , 
3/12/2020,74.9,  A,  ,  ,  , 
3/13/2020,390,  A,  ,  ,  , 
3/14/2020,174,  A,  ,  ,  , 
3/15/2020,117,  A,  ,  ,  , 
3/16/2020,101,  A,  ,  ,  , 
3/17/2020,94,  A,  ,  ,  , 
3/18/2020,159,  A,  ,  ,  , 
3/19/2020,140,  A,  ,  ,  , 
3/20/2020,109,  A,  ,  ,  , 
3/21/2020,84.3,  A,  ,  ,  , 
3/22/2020,76.8,  A,  ,  ,  , 
3/23/2020,144,  A,  ,  ,  , 
3/24/2020,88.4,  A,  ,  ,  , 
3/25/2020,91,  A,  ,  ,  , 
3/26/2020,84.3,  A,  ,  ,  , 
3/27/2020,74.7,  A,  ,  ,  , 
3/28/2020,65.8,  A,  ,  ,  , 
3/29/2020,70.2,  A,  ,  ,  , 
3/30/2020,66.7,  A,  ,  ,  , 
3/31/2020,70.2,  A,  ,  ,  , 
4/1/2020,84.8,  A,  ,  ,  , 
4/2/2020,102,  A,  ,  ,  , 
4/3/2020,87.7,  A,  ,  ,  , 
4/4/2020,88.7,  A,  ,  ,  , 
4/5/2020,99,  A,  ,  ,  , 
4/6/2020,102,  A,  ,  ,  , 
4/7/2020,102,  A,  ,  ,  , 
4/8/2020,121,  A,  ,  ,  , 
4/9/2020,195,  A,  ,  ,  , 
4/10/2020,126,  A,  ,  ,  , 
4/11/2020,133,  A,  ,  ,  , 
4/12/2020,174,  A,  ,  ,  , 
4/13/2020,164,  A,  ,  ,  , 
4/14/2020,133,  A,  ,  ,  , 
4/15/2020,129,  A,  ,  ,  , 
4/16/2020,161,  A,  ,  ,  , 
4/17/2020,185,  A,  ,  ,  , 
4/18/2020,203,  A,  ,  ,  , 
4/19/2020,177,  A,  ,  ,  , 
4/20/2020,214,  A,  ,  ,  , 
4/21/2020,255,  A,  ,  ,  , 
4/22/2020,254,  A,  ,  ,  , 
4/23/2020,310,  A,  ,  ,  , 
4/24/2020,328,  A,  ,  ,  , 
4/25/2020,312,  A,  ,  ,  , 
4/26/2020,325,  A,  ,  ,  , 
4/27/2020,347,  A,  ,  ,  , 
4/28/2020,367,  A,  ,  ,  , 
4/29/2020,405,  A,  ,  ,  , 
4/30/2020,407,  A,  ,  ,  , 
5/1/2020,405,  A,  ,  ,  , 
5/2/2020,390,  A,  ,  ,  , 
5/3/2020,354,  A,  ,  ,  , 
5/4/2020,335,  A,  ,  ,  , 
5/5/2020,307,  A,  ,  ,  , 
5/6/2020,300,  A,  ,  ,  , 
5/7/2020,308,  A,  ,  ,  , 
5/8/2020,310,  A,  ,  ,  , 
5/9/2020,301,  A,  ,  ,  , 
5/10/2020,299,  A,  ,  ,  , 
5/11/2020,305,  A,  ,  ,  , 
5/12/2020,278,  A,  ,  ,  , 
5/13/2020,239,  A,  ,  ,  , 
5/14/2020,217,  A,  ,  ,  , 
5/15/2020,197,  A,  ,  ,  , 
5/16/2020,178,  A,  ,  ,  , 
5/17/2020,161,  A,  ,  ,  , 
5/18/2020,156,  A,  ,  ,  , 
5/19/2020,147,  A,  ,  ,  , 
5/20/2020,135,  A,  ,  ,  , 
5/21/2020,117,  A,  ,  ,  , 
5/22/2020,116,  A,  ,  ,  , 
5/23/2020,113,  A,  ,  ,  , 
5/24/2020,111,  A,  ,  ,  , 
5/25/2020,100,  A,  ,  ,  , 
5/26/2020,96.7,  A,  ,  ,  , 
5/27/2020,94.4,  A,  ,  ,  , 
5/28/2020,90.5,  A,  ,  ,  , 
5/29/2020,86.8,  A,  ,  ,  , 
5/30/2020,84,  A,  ,  ,  , 
5/31/2020,82.3,  A,  ,  ,  , 
6/1/2020,77.4,  A,  ,  ,  , 
6/2/2020,74.3,  A,  ,  ,  , 
6/3/2020,73.5,  A,  ,  ,  , 
6/4/2020,70.7,  A,  ,  ,  , 
6/5/2020,67.5,  A,  ,  ,  , 
6/6/2020,67.3,  A,  ,  ,  , 
6/7/2020,65.8,  A,  ,  ,  , 
6/8/2020,63.6,  A,  ,  ,  , 
6/9/2020,62.5,  A,  ,  ,  , 
6/10/2020,59.6,  A,  ,  ,  , 
6/11/2020,57.3,  A,  ,  ,  , 
6/12/2020,54.6,  A,  ,  ,  , 
6/13/2020,52.5,  A,  ,  ,  , 
6/14/2020,50.7,  A,  ,  ,  , 
6/15/2020,51.8,  A,  ,  ,  , 
6/16/2020,49.4,  A,  ,  ,  , 
6/17/2020,48.3,  A,  ,  ,  , 
6/18/2020,48.7,  A,  ,  ,  , 
6/19/2020,48.7,  A,  ,  ,  , 
6/20/2020,48.3,  A,  ,  ,  , 
6/21/2020,47.7,  A,  ,  ,  , 
6/22/2020,46.1,  A,  ,  ,  , 
6/23/2020,43.6,  A,  ,  ,  , 
6/24/2020,42.8,  A,  ,  ,  , 
6/25/2020,42.1,  A,  ,  ,  , 
6/26/2020,46.8,  A,  ,  ,  , 
6/27/2020,53.9,  A,  ,  ,  , 
6/28/2020,52.2,  A,  ,  ,  , 
6/29/2020,51.8,  A,  ,  ,  , 
6/30/2020,52.7,  A,  ,  ,  , 
7/1/2020,53.4,  A,  ,  ,  , 
7/2/2020,51.9,  A,  ,  ,  , 
7/3/2020,51.4,  A,  ,  ,  , 
7/4/2020,45.4,  A,  ,  ,  , 
7/5/2020,40.1,  A,  ,  ,  , 
7/6/2020,38.7,  A,  ,  ,  , 
7/7/2020,37.6,  A,  ,  ,  , 
7/8/2020,38.1,  A,  ,  ,  , 
7/9/2020,37.6,  A,  ,  ,  , 
7/10/2020,38.5,  A,  ,  ,  , 
7/11/2020,38.3,  A,  ,  ,  , 
7/12/2020,38.7,  A,  ,  ,  , 
7/13/2020,37.2,  A,  ,  ,  , 
7/14/2020,35.9,  A,  ,  ,  , 
7/15/2020,36.5,  A,  ,  ,  , 
7/16/2020,36.6,  A,  ,  ,  , 
7/17/2020,36.3,  A,  ,  ,  , 
7/18/2020,35.6,  A,  ,  ,  , 
7/19/2020,35.5,  A,  ,  ,  , 
7/20/2020,35.4,  A,  ,  ,  , 
7/21/2020,38,  A,  ,  ,  , 
7/22/2020,40.6,  A,  ,  ,  , 
7/23/2020,46.9,  A,  ,  ,  , 
7/24/2020,49.2,  A,  ,  ,  , 
7/25/2020,42.7,  A,  ,  ,  , 
7/26/2020,39.5,  A,  ,  ,  , 
7/27/2020,40.6,  A,  ,  ,  , 
7/28/2020,40.4,  A,  ,  ,  , 
7/29/2020,38,  A,  ,  ,  , 
7/30/2020,35.5,  A,  ,  ,  , 
7/31/2020,35,  A,  ,  ,  , 
8/1/2020,34.6,  A,  ,  ,  , 
8/2/2020,34.4,  A,  ,  ,  , 
8/3/2020,34.9,  A,  ,  ,  , 
8/4/2020,33.7,  A,  ,  ,  , 
8/5/2020,34.7,  A,  ,  ,  , 
8/6/2020,35.7,  A,  ,  ,  , 
8/7/2020,36.3,  A,  ,  ,  , 
8/8/2020,35.7,  A,  ,  ,  , 
8/9/2020,35.3,  A,  ,  ,  , 
8/10/2020,35.1,  A,  ,  ,  , 
8/11/2020,34.8,  A,  ,  ,  , 
8/12/2020,33.5,  A,  ,  ,  , 
8/13/2020,32.2,  A,  ,  ,  , 
8/14/2020,32.6,  A,  ,  ,  , 
8/15/2020,31.2,  A,  ,  ,  , 
8/16/2020,30.7,  A,  ,  ,  , 
8/17/2020,30.8,  A,  ,  ,  , 
8/18/2020,29.4,  A,  ,  ,  , 
8/19/2020,29.2,  A,  ,  ,  , 
8/20/2020,30.1,  A,  ,  ,  , 
